fecha,ID,Nombre,lluvia,tmin,tseca,tmax,eva_tan,eva_piche,hum_rel,bri_solar,nub,vel_viento,dir_viento,pre_atmos,rad_solar,tsuelo_50,tsuelo_100,Fenomenos/0,Fenomenos/1,Fenomenos/2,Fenomenos/3,Fenomenos/4,Fenomenos/5,Fenomenos/6,Fenomenos/7,Fenomenos/8,Fenomenos/9,Fenomenos/10,ID_INSIVUMEH,Latitud,Longitud,Altitud
2023-08-13,INS090101CV,LOS_ALTOS,6.9,10.8,17.3,23.0,4.4,,76.0,8.1,7.0,6.2,0.0,579.8,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-08-14,INS090101CV,LOS_ALTOS,4.9,11.0,17.9,22.2,2.4,,65.0,9.9,7.0,12.3,360.0,579.9,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-08-15,INS090101CV,LOS_ALTOS,0.8,11.4,15.5,20.8,2.6,,79.0,2.0,8.0,3.7,0.0,580.2,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-08-16,INS090101CV,LOS_ALTOS,0.3,9.0,14.8,22.6,1.4,,86.0,4.0,8.0,3.7,0.0,580.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-08-17,INS090101CV,LOS_ALTOS,0.0,7.4,16.1,24.2,1.7,,72.0,10.1,5.0,9.9,360.0,580.2,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-08-18,INS090101CV,LOS_ALTOS,0.0,11.0,17.3,24.0,5.0,,72.0,8.0,5.0,7.4,360.0,580.1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-08-19,INS090101CV,LOS_ALTOS,0.0,7.4,15.8,22.4,3.7,,70.0,8.9,4.0,7.4,0.0,579.8,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-08-20,INS090101CV,LOS_ALTOS,0.0,7.0,17.5,23.4,4.8,,63.0,9.7,3.0,2.5,0.0,579.1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-08-21,INS090101CV,LOS_ALTOS,15.5,10.0,16.1,22.2,4.4,,78.0,4.3,8.0,3.7,0.0,578.9,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-08-22,INS090101CV,LOS_ALTOS,2.6,10.4,17.6,23.0,4.8,,72.0,9.9,5.0,11.1,45.0,577.8,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-08-23,INS090101CV,LOS_ALTOS,0.0,9.0,16.2,22.8,3.5,,75.0,2.1,8.0,6.2,360.0,577.9,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-08-24,INS090101CV,LOS_ALTOS,0.2,10.0,15.1,18.8,5.0,,78.0,0.0,8.0,3.7,0.0,578.7,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-08-25,INS090101CV,LOS_ALTOS,0.0,9.2,17.3,23.0,3.9,,73.0,9.4,6.0,6.2,0.0,578.9,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-08-26,INS090101CV,LOS_ALTOS,0.0,11.4,18.8,26.6,5.0,,71.0,10.4,5.0,4.9,0.0,579.1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-08-27,INS090101CV,LOS_ALTOS,0.4,11.4,17.8,24.4,5.5,,69.0,7.9,5.0,4.9,0.0,578.6,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-08-28,INS090101CV,LOS_ALTOS,4.9,12.8,17.0,22.6,4.5,,79.0,4.6,8.0,4.9,0.0,579.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-08-29,INS090101CV,LOS_ALTOS,2.7,12.4,16.4,22.8,0.5,,82.0,4.4,8.0,3.7,0.0,579.8,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-08-30,INS090101CV,LOS_ALTOS,0.4,14.0,17.5,23.2,3.2,,79.0,5.2,6.0,6.2,0.0,580.0,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-08-31,INS090101CV,LOS_ALTOS,4.7,11.0,16.9,24.6,3.3,,78.0,5.3,7.0,4.9,0.0,580.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-01,INS090101CV,LOS_ALTOS,0.0,10.4,17.8,25.6,3.2,,75.0,7.5,6.0,8.6,0.0,580.6,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-02,INS090101CV,LOS_ALTOS,0.0,11.6,17.8,24.4,1.6,,67.0,8.5,6.0,9.9,90.0,580.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-03,INS090101CV,LOS_ALTOS,0.4,11.6,17.4,24.8,2.6,,76.0,7.5,6.0,7.4,9.0,580.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-04,INS090101CV,LOS_ALTOS,8.5,9.0,15.3,21.6,4.4,,84.0,5.3,7.0,3.7,0.0,579.6,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-05,INS090101CV,LOS_ALTOS,8.0,11.0,15.7,22.2,3.1,,82.0,4.4,7.0,4.9,0.0,580.1,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-06,INS090101CV,LOS_ALTOS,0.0,10.0,16.1,21.0,4.8,,80.0,4.7,7.0,3.7,0.0,580.3,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-07,INS090101CV,LOS_ALTOS,0.0,8.6,16.8,24.4,5.1,,73.0,7.0,7.0,3.7,0.0,580.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-08,INS090101CV,LOS_ALTOS,30.9,9.8,17.2,24.0,5.6,,74.0,5.0,5.0,3.7,0.0,579.8,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-09,INS090101CV,LOS_ALTOS,12.0,10.4,15.1,22.0,3.5,,85.0,3.5,8.0,3.7,0.0,580.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-10,INS090101CV,LOS_ALTOS,2.0,11.4,16.4,21.4,4.8,,83.0,3.8,8.0,4.9,0.0,580.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-11,INS090101CV,LOS_ALTOS,3.3,10.6,16.9,23.4,6.8,,81.0,5.8,8.0,8.6,360.0,580.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-12,INS090101CV,LOS_ALTOS,0.0,11.8,17.9,23.8,1.5,,79.0,7.0,6.0,3.7,0.0,579.8,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-13,INS090101CV,LOS_ALTOS,5.3,11.4,16.0,23.2,4.0,,87.0,3.5,8.0,4.9,0.0,579.6,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-14,INS090101CV,LOS_ALTOS,8.4,9.6,16.6,23.2,1.3,,83.0,6.4,7.0,6.2,0.0,579.7,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-15,INS090101CV,LOS_ALTOS,1.9,9.0,16.1,24.0,2.4,,84.0,7.5,5.0,3.7,0.0,580.1,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-16,INS090101CV,LOS_ALTOS,0.0,7.6,16.9,24.2,2.5,,72.0,8.8,3.0,4.9,0.0,580.1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-17,INS090101CV,LOS_ALTOS,0.0,7.0,17.1,24.2,4.4,,69.0,9.0,5.0,3.7,0.0,580.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-18,INS090101CV,LOS_ALTOS,1.0,10.0,16.1,22.6,4.4,,75.0,6.7,7.0,11.1,9.0,579.9,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-19,INS090101CV,LOS_ALTOS,0.0,9.8,17.0,23.0,5.1,,68.0,8.3,4.0,3.7,0.0,579.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-20,INS090101CV,LOS_ALTOS,0.4,7.0,16.5,23.0,5.3,,73.0,5.0,7.0,3.7,0.0,579.6,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-21,INS090101CV,LOS_ALTOS,5.5,9.0,16.1,23.2,4.8,,74.0,6.6,7.0,6.2,0.0,579.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-22,INS090101CV,LOS_ALTOS,0.0,12.6,18.7,23.0,5.5,,70.0,9.5,5.0,9.9,360.0,579.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-23,INS090101CV,LOS_ALTOS,0.0,9.0,17.5,24.4,4.4,,70.0,9.4,3.0,9.9,360.0,579.4,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-24,INS090101CV,LOS_ALTOS,2.3,8.0,14.9,21.8,5.6,,85.0,3.4,8.0,6.2,0.0,579.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-25,INS090101CV,LOS_ALTOS,0.2,12.4,17.0,23.2,1.7,,83.0,4.3,7.0,3.7,0.0,579.8,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-26,INS090101CV,LOS_ALTOS,5.2,11.2,16.6,24.2,3.7,,83.0,5.1,6.0,4.9,0.0,580.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-27,INS090101CV,LOS_ALTOS,3.4,13.0,17.3,24.0,1.4,,84.0,4.5,7.0,3.7,0.0,579.9,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-28,INS090101CV,LOS_ALTOS,8.1,12.2,16.5,23.6,1.4,,84.0,4.4,8.0,3.1,0.0,579.1,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-29,INS090101CV,LOS_ALTOS,11.2,13.0,16.1,23.4,3.3,,89.0,2.0,8.0,2.5,0.0,579.3,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-09-30,INS090101CV,LOS_ALTOS,5.1,12.8,16.6,23.4,1.6,,90.0,3.3,8.0,0.0,0.0,579.8,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-10-01,INS090101CV,LOS_ALTOS,2.2,11.0,16.5,24.4,3.1,,87.0,5.2,7.0,3.7,0.0,579.8,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-10-02,INS090101CV,LOS_ALTOS,,13.0,13.6,,4.4,,94.0,,5.0,0.0,0.0,579.9,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM0901001CONV,14.8599015,-91.50807279,2389.0
2023-04-19,INS100101CV,MAZATENANGO,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-04-20,INS100101CV,MAZATENANGO,0.0,21.5,27.2,32.0,,,78.0,,8.0,9.7,270.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-04-21,INS100101CV,MAZATENANGO,0.6,21.5,28.1,32.0,,,76.0,,7.0,10.3,225.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-04-22,INS100101CV,MAZATENANGO,12.2,22.0,27.6,31.5,,,79.0,,6.0,11.0,270.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-04-23,INS100101CV,MAZATENANGO,1.5,22.5,28.6,32.5,,,76.0,,7.0,9.7,315.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-04-24,INS100101CV,MAZATENANGO,0.3,21.5,27.9,32.0,,,74.0,,7.0,8.7,225.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-04-25,INS100101CV,MAZATENANGO,0.0,21.0,28.0,32.5,,,73.0,,5.0,9.3,9.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-04-26,INS100101CV,MAZATENANGO,7.0,24.0,28.6,39.5,,,79.0,,7.0,9.3,225.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-04-27,INS100101CV,MAZATENANGO,0.6,22.0,27.2,38.4,,,75.0,,7.0,11.7,225.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-04-28,INS100101CV,MAZATENANGO,35.5,23.5,27.7,39.0,,,78.0,,7.0,9.3,315.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-04-29,INS100101CV,MAZATENANGO,0.0,22.0,28.1,39.5,,,80.0,,6.0,9.7,9.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-04-30,INS100101CV,MAZATENANGO,0.0,22.5,28.1,39.5,,,77.0,,8.0,10.3,9.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-01,INS100101CV,MAZATENANGO,0.3,22.5,27.3,38.0,,,78.0,,7.0,11.7,315.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-02,INS100101CV,MAZATENANGO,1.5,22.5,27.6,37.5,,,76.0,,8.0,11.7,315.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-03,INS100101CV,MAZATENANGO,0.4,22.0,29.5,36.5,,,73.0,,8.0,9.7,315.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-04,INS100101CV,MAZATENANGO,0.2,22.0,28.1,39.5,,,74.0,,7.0,10.3,9.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-05,INS100101CV,MAZATENANGO,0.0,23.0,29.9,35.5,,,73.0,,7.0,9.0,180.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-06,INS100101CV,MAZATENANGO,0.0,23.0,29.9,35.0,,,71.0,,6.0,11.0,9.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-07,INS100101CV,MAZATENANGO,0.0,22.0,28.7,35.0,,,74.0,,8.0,10.3,9.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-08,INS100101CV,MAZATENANGO,24.2,23.0,28.4,35.0,,,77.0,,5.0,10.3,360.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-09,INS100101CV,MAZATENANGO,37.3,23.0,27.5,34.2,,,82.0,,8.0,11.0,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-10,INS100101CV,MAZATENANGO,48.4,22.5,27.2,33.0,,,82.0,,8.0,11.0,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-11,INS100101CV,MAZATENANGO,5.8,21.5,27.3,34.0,,,79.0,,7.0,10.3,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-12,INS100101CV,MAZATENANGO,34.6,23.5,27.6,32.6,,,80.0,,8.0,11.0,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-13,INS100101CV,MAZATENANGO,57.5,23.5,27.5,33.0,,,82.0,,8.0,9.3,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-14,INS100101CV,MAZATENANGO,0.0,21.5,27.2,34.0,,,82.0,,8.0,11.0,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-15,INS100101CV,MAZATENANGO,1.1,22.5,27.7,33.0,,,78.0,,8.0,10.3,360.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-16,INS100101CV,MAZATENANGO,0.2,22.0,28.2,34.4,,,73.0,,8.0,11.7,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-17,INS100101CV,MAZATENANGO,9.3,22.0,27.9,34.4,,,77.0,,6.0,11.0,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-18,INS100101CV,MAZATENANGO,0.3,23.0,28.0,34.0,,,77.0,,8.0,10.0,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-19,INS100101CV,MAZATENANGO,4.8,22.5,28.1,34.2,,,78.0,,6.0,10.0,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-20,INS100101CV,MAZATENANGO,21.3,22.0,27.9,35.6,,,78.0,,7.0,11.7,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-21,INS100101CV,MAZATENANGO,0.0,22.5,26.8,33.4,,,80.0,,8.0,8.7,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-22,INS100101CV,MAZATENANGO,69.2,22.5,28.3,34.8,,,77.0,,8.0,11.7,9.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-23,INS100101CV,MAZATENANGO,0.0,23.5,28.3,34.4,,,76.0,,8.0,10.3,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-24,INS100101CV,MAZATENANGO,0.0,22.0,28.2,34.8,,,78.0,,7.0,11.0,9.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-25,INS100101CV,MAZATENANGO,12.2,22.0,28.7,34.6,,,73.0,,7.0,11.0,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-26,INS100101CV,MAZATENANGO,3.1,22.5,27.5,35.0,,,81.0,,8.0,8.0,180.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-27,INS100101CV,MAZATENANGO,1.0,22.5,28.1,34.8,,,79.0,,8.0,10.7,180.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-28,INS100101CV,MAZATENANGO,0.3,23.0,27.6,34.6,,,76.0,,8.0,11.7,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-29,INS100101CV,MAZATENANGO,0.0,23.0,29.3,34.4,,,74.0,,8.0,10.3,225.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-30,INS100101CV,MAZATENANGO,6.6,23.0,27.8,34.0,,,80.0,,8.0,9.3,360.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-05-31,INS100101CV,MAZATENANGO,82.5,22.0,26.9,34.4,,,81.0,,8.0,8.7,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-06-01,INS100101CV,MAZATENANGO,47.2,22.5,27.3,33.0,,,82.0,,7.0,9.3,9.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-06-02,INS100101CV,MAZATENANGO,0.5,23.0,27.3,33.4,,,83.0,,7.0,11.7,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-06-03,INS100101CV,MAZATENANGO,26.6,23.5,27.5,33.0,,,82.0,,8.0,9.3,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-06-04,INS100101CV,MAZATENANGO,46.3,22.5,27.1,34.0,,,79.0,,8.0,11.0,360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
2023-06-05,INS100101CV,MAZATENANGO,,22.0,28.1,,,,77.0,,7.0,9.5,112.5,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,INSDM1001001CONV,14.5283333,-91.5027778,352.0
