Unnamed: 0,fecha,estacion,lluvia,Nombre,tmin,tseca,tmax,eva_tan,eva_piche,hum_rel,bri_solar,nub,vel_viento,dir_viento,pre_atmos,tsuelo_5,tsuelo_50,tsuelo_100,id,rad_solar,lluvia_total,Longitud,Latitud,Altitud
1064,10/05/2023,INS030801CV,0.0,SUIZA_CONTENTA,10.2,18.3,24.0,,,73.0,,7.0,2.0,360.0,,,,,424879884.0,,,-90.659128,14.618572,2105.0
1065,10/05/2023,INS040101CV,0.0,ALAMEDA_ICTA,10.4,20.3,27.6,5.1,,84.0,7.1,7.0,3.7,180.0,,,,,424871885.3333333,,,-90.803967,14.637936,1750.0
1066,10/05/2023,INS040301CV,0.0,SAN_MARTIN_JILOTEPEQUE,12.0,20.6,26.8,,5.2,,,8.0,2.0,270.0,,,,,424883874.3333333,,,-90.792558,14.777474,1800.0
1067,10/05/2023,INS040801AT,0.0,SANTA_MARGARITA,,,,,,,,5.0,8.0,90.0,,,,,424880755.0,,0.0,-91.01144,14.50575,1137.0
1068,10/05/2023,INS041001CV,0.0,SANTA_CRUZ_BALANYA,12.5,17.5,25.0,,,97.0,,6.0,4.7,180.0,,,,,424879090.6666667,,,-90.918504,14.683227,2080.0
1069,10/05/2023,INS050101AT,0.0,CONCEPCION,,,,,,,,8.0,4.7,9.0,,,,,424882121.3333333,,0.0,-90.78758,14.32352,421.0
1070,10/05/2023,INS050101CV,0.3,SABANA_GRANDE,20.2,23.8,32.0,2.6,,89.0,,7.0,0.5,78.75,,,,,425247038.25,,,-90.830533,14.373773,730.0
1071,10/05/2023,INS060101CV,0.4,LOS_ESCLAVOS,20.8,27.5,33.2,,,80.0,,5.0,4.7,9.0,,,,,424877219.3333333,,,-90.2783,14.2528,737.0
1072,10/05/2023,INS070101CV,0.0,EL_TABLON,8.0,16.4,20.8,4.9,,88.0,6.0,6.0,2.3,180.0,,,,19.3,424885499.6666667,,,-91.1819444,14.7902778,2397.0
1073,10/05/2023,INS071301CV,0.0,EL_CAPITAN,16.0,20.9,26.8,,,80.0,,7.0,6.3,180.0,,,,,424880874.0,,,-91.140524,14.644497,1562.0
1074,10/05/2023,INS071901CV,0.0,SANTIAGO_ATITLAN,15.8,20.8,26.2,3.0,,80.0,,7.0,6.7,0.0,,,,,424881457.0,,,-91.232526,14.630858,1569.0
1075,10/05/2023,INS080101AT,0.0,TOTONICAPAN,,,,5.0,,,,4.0,7.3,90.0,,,,,424880361.0,,0.0,-91.36441,14.91082,2478.0
1076,10/05/2023,INS090101CV,0.0,LOS_ALTOS,8.6,16.2,24.6,5.3,,80.0,0.1,7.0,6.2,0.0,580.2,,,,424884003.3333333,,,-91.50807279,14.8599015,2389.0
1077,10/05/2023,INS090301CV,0.0,LABOR_OVALLE,12.0,15.7,24.6,4.0,,81.0,4.7,8.0,5.5,0.0,579.1,,,,424878868.3333333,,,-91.514438,14.871334,2380.0
1078,10/05/2023,INS090401AT,0.0,PACHUTE,,,,,,,,,,,,,,,424783424.0,,0.0,-91.57365,14.98341,2682.0
1079,10/05/2023,INS100101CV,37.3,MAZATENANGO,22.5,27.2,33.0,,,82.0,,8.0,11.0,360.0,,,,,424880859.3333333,,,-91.5027778,14.5283333,352.0
1080,10/05/2023,INS110101CV,3.2,RETALHULEU_AEROPUERTO,23.8,27.4,34.6,,,76.0,,5.0,16.0,180.0,740.9,,,,424879702.6666667,,,-91.69407,14.52486,205.0
1081,10/05/2023,INS110701CV,0.0,CHAMPERICO_FEGUA,27.0,32.2,36.4,,,74.0,7.0,4.0,4.0,9.0,756.2,,,,424879377.0,,,-91.91426,14.29397,5.0
1082,10/05/2023,INS120101CV,2.5,SAN_MARCOS_PHC,9.4,14.8,19.4,3.0,,88.0,4.5,5.0,0.7,0.0,,,,,424883727.0,,,-91.82333,14.96715,2420.0
1083,10/05/2023,INS121601CV,0.0,CATARINA,25.0,27.8,35.0,,,78.0,,4.0,5.7,315.0,,,,,424881528.6666667,,,-92.074858,14.856361,233.0
1084,10/05/2023,INS121701CV,0.0,TECUN_UMAN,24.0,31.1,36.6,5.8,,63.0,8.4,3.0,4.0,180.0,,,,,424880899.6666667,,,-92.128059,14.70195,29.0
1085,10/05/2023,INS122101AT,0.0,LA_REFORMA,,,,,,,,8.0,12.3,180.0,,,,,424875528.3333333,,37.2,-91.8167,14.8,1133.0
1086,10/05/2023,INS122301AT,0.0,IXCHIGUAN,,,,,,,,5.0,5.3,9.0,,,,,424886809.6666667,,0.0,-91.9395,15.16483,3336.0
1087,10/05/2023,INS130101CV,1.0,HUEHUETENANGO,11.8,19.7,30.4,5.0,,69.0,8.4,7.0,0.0,0.0,612.4,,,,424875753.6666667,1.2,,-91.502403,15.31828,1870.0
1088,10/05/2023,INS130601CV,0.0,SAN_PEDRO_NECTA,12.8,23.9,32.6,,6.7,65.0,,3.0,7.7,9.0,,,,,424880707.3333333,,,-91.76244,15.49459,1641.0
1089,10/05/2023,INS131501CV,7.0,TODOS_SANTOS,5.0,15.0,22.5,,2.0,,,4.0,4.7,9.0,,,,,424881562.3333333,,,-91.6003111,15.5080222,2480.0
1090,10/05/2023,INS140101AT,0.0,SANTA_CRUZ_DEL_QUICHE,,,,0.0,,,,4.0,4.3,270.0,,,,,424899250.6666667,,0.0,-91.15395,15.05016,2082.0
1091,10/05/2023,INS141301CV,0.0,NEBAJ,11.0,21.1,30.0,,-1.0,68.0,,2.0,4.3,0.0,,,,,424883973.6666667,,,-91.142084,15.399247,1906.0
1092,10/05/2023,INS141601CV,0.8,SACAPULAS,18.0,26.8,36.5,,,73.0,,5.0,2.0,45.0,773.3,,,,424884647.6666667,,,-91.091976,15.290621,1180.0
1093,10/05/2023,INS141901CV,0.0,CHIXOY_PCH,19.4,27.1,35.2,,3.4,78.0,,5.0,4.8,90.0,,,,,424881072.0,,,-90.661261,15.357893,680.0
1094,10/05/2023,INS142201AT,0.0,PLAYA_GRANDE_IXCAN,,,,,,,,4.0,,,,,,,428205935.0,,,-90.74017,15.98888,186.0
1095,10/05/2023,INS150401CV,0.0,CUBULCO,18.0,27.9,38.6,,,,,3.0,2.0,90.0,,,,,424879043.0,,,-90.620582,15.109023,994.0
1096,10/05/2023,INS150701CV,0.0,SAN_JERONIMO_R_H,18.1,26.8,35.5,,,85.0,7.3,4.0,5.7,90.0,,,,,424875943.0,,,-90.252213,15.060903,1000.0
1097,10/05/2023,INS160101CV,0.0,COBAN,13.8,23.9,30.8,6.6,,69.0,9.6,5.0,3.7,0.0,652.4,,,22.5,424880851.0,,,-90.405518,15.46992,1323.0
1098,10/05/2023,INS160701CV,0.0,PANZOS_PHC_ALTA_VERAPAZ,23.2,30.4,38.4,,,89.0,,5.0,2.3,0.0,,,,,424878761.3333333,,,-89.64397,15.3974,33.0
1099,10/05/2023,INS161201CV,0.0,SANTA_MARIA_CAHABON,24.0,30.7,37.0,,,91.0,,3.0,1.3,0.0,,,,,424880055.3333333,,,-89.81227,15.608429,380.0
1100,10/05/2023,INS170101CV,0.0,FLORES_AEROPUERTO,22.2,32.7,40.0,7.4,,60.0,,1.0,8.6,90.0,747.6,,,,424878904.0,,,-89.86686,16.916093,123.0
1101,10/05/2023,INS171201CV,0.0,POPTUN,23.0,29.2,33.6,,,72.0,,4.0,12.3,90.0,,,,,424878983.0,,,-89.41043,16.32566,479.0
1102,10/05/2023,INS180101CV,0.0,PUERTO_BARRIOS_PHC,23.8,28.9,32.8,3.7,,82.0,9.8,4.0,5.0,0.0,755.9,,,,424879367.3333333,,,-88.584395,15.730161,2.0
1103,10/05/2023,INS180201CV,0.0,LAS_VEGAS_PHC,21.0,30.7,37.0,,,77.0,,6.0,3.7,,,,,,424877620.3333333,,,-88.944686,15.585416,10.0
1104,10/05/2023,INS180401AT,0.0,MORALES_MET,,,,,,,,1.0,7.7,9.0,,,,,424876415.0,,0.0,-88.823711,15.478211,123.0
1105,10/05/2023,INS180501AT,0.0,MARISCOS,,,,,,,,7.0,2.3,270.0,,,,,424879148.6666667,,0.0,-89.07781,15.42866,16.0
1106,10/05/2023,INS190201CV,0.0,LA_FRAGUA,24.9,32.1,41.0,8.0,,50.0,7.7,5.0,5.6,90.0,738.5,,,,424878719.6666667,,,-89.58437,14.96553,227.0
1107,10/05/2023,INS190301CV,0.0,PASABIEN,22.4,32.1,39.2,,4.5,64.0,,4.0,6.7,9.0,,,,,424882687.3333333,,,-89.67925,15.030222,260.0
1108,10/05/2023,INS190901CV,0.0,LA_UNION,20.5,27.4,34.0,,,70.0,,5.0,4.0,45.0,,,,,424884196.0,,,-89.2911111,14.9633333,1000.0
1109,10/05/2023,INS200501CV,0.0,CAMOTAN,23.8,31.9,40.0,,,62.0,,5.0,11.3,90.0,,,,,424886710.3333333,,,-89.374614,14.821751,450.0
1110,10/05/2023,INS200701CV,0.0,ESQUIPULAS,21.0,27.3,34.2,5.0,,66.0,8.0,6.0,0.0,0.0,681.2,,,,424878570.6666667,,,-89.341459,14.559694,950.0
1111,10/05/2023,INS210101CV,0.0,POTRERO_CARRILLO,11.6,19.3,26.4,,,80.0,,8.0,5.7,360.0,,,,,424879694.6666667,,,-89.933667,14.74996,1760.0
1112,10/05/2023,INS220501CV,0.0,ASUNCION_MITA,25.2,30.6,37.4,6.5,,62.0,,6.0,9.0,9.0,,,,,424879068.6666667,,,-89.705892,14.335447,478.0
1113,10/05/2023,INS221401CV,0.5,MONTUFAR,25.0,31.2,35.4,5.5,,73.0,5.8,8.0,1.3,0.0,,,,,424876539.6666667,,,-90.15446,13.80853,29.0
1114,10/05/2023,INS221701CV,0.0,QUEZADA,20.8,24.6,30.4,,,,,6.0,4.0,360.0,,,,,424877172.3333333,,,-90.036177,14.232852,980.0
1115,10/06/2023,INS-140301,0.0,CHINIQUE,,,,,,,,5.0,2.0,0.0,,,,,438063117.6666667,,0.0,,,
1116,10/06/2023,INS010101CV,6.2,INSIVUMEH,18.0,22.0,29.0,4.3,2.4,76.0,4.2,3.0,1.0,0.0,,,24.1,24.3,438064294.0,,,-90.532679,14.587267,1502.0
1117,10/06/2023,INS010102CV,6.6,LA_AURORA,17.8,22.2,27.6,,,80.0,,6.0,10.9,9.0,638.7,,,,438062908.3333333,,,-90.52773,14.58619,1491.0
1118,10/06/2023,INS010301AT,12.4,SAN_JOSE_PINULA,,,,,,,,4.0,5.3,360.0,,,,,438060778.6666667,,,-90.39191,14.52392,1744.0
1119,10/06/2023,INS010701AT,12.5,SAN_PEDRO_AYAMPUC,,,,,,,,7.0,3.0,90.0,,,,,438064003.3333333,,,-90.4500096,14.7834166,1269.0
1120,10/06/2023,INS010801AT,3.1,LO_DE_COY,,,,,,,,6.0,9.0,225.0,,,,,438063632.3333333,,,-90.59922,14.62109,1686.0
1121,10/06/2023,INS011401AT,0.0,AMATITLAN,,,,1.5,,,,6.0,14.3,9.0,,,,,438059950.3333333,,,-90.63039,14.46785,1205.0
1122,10/06/2023,INS020301CV,0.0,LOS_ALBORES,19.0,20.5,25.0,,,,,5.0,1.3,9.0,,,,,438063081.0,,,-89.949167,15.0525,1391.0
1123,10/06/2023,INS020302CV,0.0,SAN_AGUSTIN_ACASAGUASTLAN,22.2,30.4,37.6,,,,,2.0,9.0,360.0,,,,,438062388.3333333,,,-89.9738746,14.9502817,371.0
1124,10/06/2023,INS030101AT,0.0,ANTIGUA_GUATEMALA,,,,,,,,8.0,11.3,360.0,,,,,438062137.3333333,,11.0,-90.7383,14.53974,1539.0
1125,10/06/2023,INS030801CV,7.4,SUIZA_CONTENTA,11.2,18.1,24.2,,,79.0,,6.0,1.4,9.0,,,,,438062031.6666667,,,-90.659128,14.618572,2105.0
1126,10/06/2023,INS040101CV,6.3,ALAMEDA_ICTA,15.6,22.2,28.2,6.2,,83.0,6.3,6.0,4.7,180.0,,,,,438065671.0,,,-90.803967,14.637936,1750.0
1127,10/06/2023,INS040301CV,0.0,SAN_MARTIN_JILOTEPEQUE,14.0,22.4,29.2,,4.2,,,6.0,2.7,180.0,,,,,438063223.6666667,,,-90.792558,14.777474,1800.0
1128,10/06/2023,INS040801AT,8.1,SANTA_MARGARITA,,,,,,,,3.0,2.0,90.0,,,,,438064579.6666667,,,-91.01144,14.50575,1137.0
1129,10/06/2023,INS041001CV,0.0,SANTA_CRUZ_BALANYA,12.5,18.9,24.0,,,95.0,,5.0,6.7,180.0,,,,,438061179.3333333,,,-90.918504,14.683227,2080.0
1130,10/06/2023,INS050101AT,51.6,CONCEPCION,,,,,,,,8.0,4.7,360.0,,,,,438062296.0,,,-90.78758,14.32352,421.0
1131,10/06/2023,INS050101CV,24.8,SABANA_GRANDE,19.0,24.0,30.4,2.7,,95.0,,6.0,3.0,9.0,,,,,438064809.3333333,,,-90.830533,14.373773,730.0
1132,10/06/2023,INS060101CV,0.0,LOS_ESCLAVOS,22.4,26.1,29.8,,,84.0,,5.0,2.0,90.0,,,,,438061199.6666667,,,-90.2783,14.2528,737.0
1133,10/06/2023,INS070101CV,0.0,EL_TABLON,8.0,15.6,21.8,4.0,,86.0,7.5,6.0,0.0,90.0,,,19.2,19.2,438053692.0,,,-91.1819444,14.7902778,2397.0
1134,10/06/2023,INS071301CV,1.0,EL_CAPITAN,16.0,20.3,24.6,,,81.0,,5.0,4.0,0.0,,,,,438069804.6666667,,,-91.140524,14.644497,1562.0
1135,10/06/2023,INS071901CV,0.0,SANTIAGO_ATITLAN,16.2,20.4,27.0,4.7,,84.0,,5.0,6.3,9.0,,,,,438060905.6666667,,,-91.232526,14.630858,1569.0
1136,10/06/2023,INS080101AT,0.0,TOTONICAPAN,,,,5.8,,,,4.0,5.7,90.0,,,,,438060215.0,,,-91.36441,14.91082,2478.0
1137,10/06/2023,INS090101CV,0.0,LOS_ALTOS,10.2,16.8,24.2,4.6,,82.0,6.5,6.0,3.7,0.0,580.4,,,,438060324.6666667,,,-91.50807279,14.8599015,2389.0
1138,10/06/2023,INS090301CV,0.0,LABOR_OVALLE,10.4,16.8,23.4,4.9,,81.0,6.2,7.0,2.5,0.0,579.2,,,,438061995.6666667,,,-91.514438,14.871334,2380.0
1139,10/06/2023,INS100101CV,29.2,MAZATENANGO,22.0,26.7,33.2,,,81.0,,8.0,11.0,360.0,,,,,438063763.3333333,,,-91.5027778,14.5283333,352.0
1140,10/06/2023,INS110101CV,71.1,RETALHULEU_AEROPUERTO,22.0,26.9,32.4,,,85.0,,6.0,7.4,9.0,740.6,,,,438061080.0,,,-91.69407,14.52486,205.0
1141,10/06/2023,INS110701CV,4.5,CHAMPERICO_FEGUA,25.6,28.7,35.2,,,83.0,7.4,4.0,4.0,270.0,754.0,,,,438061217.3333333,,,-91.91426,14.29397,5.0
1142,10/06/2023,INS120101CV,0.0,SAN_MARCOS_PHC,9.2,14.9,20.2,3.2,,87.0,5.9,0.0,0.0,0.0,,,,,438065053.3333333,,,-91.82333,14.96715,2420.0
1143,10/06/2023,INS121601CV,76.2,CATARINA,23.2,27.5,34.0,,,86.0,,3.0,7.3,360.0,,,,,438063555.0,,,-92.074858,14.856361,233.0
1144,10/06/2023,INS121701CV,3.0,TECUN_UMAN,23.0,28.2,35.0,5.0,,78.0,4.6,6.0,8.6,135.0,,,,,438061537.3333333,,,-92.128059,14.70195,29.0
1145,10/06/2023,INS122101AT,7.4,LA_REFORMA,,,,,,,,6.0,7.7,180.0,,,,,438060946.6666667,,,-91.8167,14.8,1133.0
1146,10/06/2023,INS122301AT,0.0,IXCHIGUAN,,,,,,,,6.0,3.7,9.0,,,,,438063704.0,,0.0,-91.9395,15.16483,3336.0
1147,10/06/2023,INS130101CV,0.0,HUEHUETENANGO,12.8,21.5,28.4,8.2,,60.0,6.1,7.0,0.0,0.0,612.9,,,,438059742.0,1.2,,-91.502403,15.31828,1870.0
1148,10/06/2023,INS130601CV,0.0,SAN_PEDRO_NECTA,13.6,23.7,30.8,,4.7,72.0,,3.0,4.3,0.0,,,,,438063786.0,,,-91.76244,15.49459,1641.0
1149,10/06/2023,INS131501CV,0.0,TODOS_SANTOS,2.0,15.8,21.5,,1.5,,,3.0,6.7,360.0,,,,,438063288.6666667,,,-91.6003111,15.5080222,2480.0
1150,10/06/2023,INS141301CV,0.0,NEBAJ,13.2,21.9,29.2,,-1.0,71.0,,6.0,1.3,0.0,,,,,438069509.0,,,-91.142084,15.399247,1906.0
1151,10/06/2023,INS141601CV,0.0,SACAPULAS,18.0,27.4,35.5,,,69.0,,2.0,2.0,45.0,773.3,,,,438062008.6666667,,,-91.091976,15.290621,1180.0
1152,10/06/2023,INS141901CV,0.0,CHIXOY_PCH,21.6,28.1,35.0,,4.5,77.0,,6.0,6.0,9.0,,,,,438063063.3333333,,,-90.661261,15.357893,680.0
1153,10/06/2023,INS150401CV,12.0,CUBULCO,18.2,26.5,35.4,,,,,4.0,3.7,9.0,,,,,438062682.0,,,-90.620582,15.109023,994.0
1154,10/06/2023,INS150701CV,0.0,SAN_JERONIMO_R_H,18.2,25.7,34.9,,,89.0,6.9,3.0,4.7,90.0,,,,,438060136.3333333,,,-90.252213,15.060903,1000.0
